"id";"subject_type";"subject_value";"relation_type";"relation_value";"object_type";"object_value";"confidence"
14069;"PERSON";"burnside";"O";"be fortify";"LOCATION";"Knoxville";1.0
14070;"LOCATION";"Fort Loudon";"O";"be rename";"PERSON";"Fort Sanders";1.0
14071;"LOCATION";"Knoxville";"O";"retreat at";"LOCATION";"Russellville";1.0
14072;"ORGANIZATION";"Army";"O";"be of";"LOCATION";"Northern Virginia";1.0
14073;"ORGANIZATION";"Welsh Tract";"O";"be in";"LOCATION";"Pennsylvania";1.0
14074;"ORGANIZATION";"Knoxville Woolen Mills";"O";"photograph be by";"PERSON";"Lewis Wickes Hine";1.0
14075;"PERSON";"David C";"O";"be businessman colonel of";"LOCATION";"Knoxville";1.0
14076;"LOCATION";"McGhee-Tyson Airport";"O";"expand";"LOCATION";"Neyland Stadium";1.0
14077;"LOCATION";"Knoxville";"O";"ugliest city in";"LOCATION";"America";0.9613282365266539
14078;"LOCATION";"Knoxville";"O";"be situate in";"LOCATION";"Great Appalachian Valley";1.0
14079;"ORGANIZATION";"TVA";"O";"by";"LOCATION";"Fort Loudoun dam";1.0
14080;"LOCATION";"Tennessee";"O";"be in";"LOCATION";"Knoxville";1.0
14081;"ORGANIZATION";"James White House";"LOCATION";"museum of";"LOCATION";"Knoxville Museum of Art";1.0
14082;"PERSON";"Barber";"O";"son of";"PERSON";"George";1.0
14083;"LOCATION";"Knoxville";"O";"be identify as";"LOCATION";"U.S";1.0
14084;"PERSON";"Kiplinger";"O";"rank";"LOCATION";"Knoxville";1.0
14085;"LOCATION";"Knoxville";"O";"be in";"LOCATION";"United States";1.0
14086;"ORGANIZATION";"CNN";"O";"rank";"LOCATION";"Knoxville";1.0
14087;"LOCATION";"EastBridge Industrial Park";"O";"be in";"LOCATION";"Knox County";1.0
14088;"ORGANIZATION";"First Bank";"O";"base in";"LOCATION";"Lexington";1.0
14089;"ORGANIZATION";"MSA";"O";"be in";"LOCATION";"Knoxville";1.0
14090;"LOCATION";"Kingston Pike";"O";"be in";"LOCATION";"West Knoxville";1.0
14091;"LOCATION";"Cumberland Avenue";"O";"be on";"LOCATION";"U.T";1.0
14092;"LOCATION";"Chapman Highway";"O";"be in";"LOCATION";"South Knoxville";1.0
14093;"ORGANIZATION";"University";"O";"be classify by";"ORGANIZATION";"Carnegie Commission";1.0
14094;"ORGANIZATION";"Oak Ridge National Laboratory";"O";"co-manage";"ORGANIZATION";"National Transportation Research Center";1.0
14095;"PERSON";"James White";"O";"be 's";"LOCATION";"William Blount Mansion Fountain City Art Center Candoro Marble Works Civic Coliseum Fort Dickerson Haley Heritage Square";1.0
14096;"ORGANIZATION";"Knoxville News Sentinel";"O";"be newspaper in";"LOCATION";"Tennessee";1.0
14097;"ORGANIZATION";"WATE";"O";"be affiliate of";"ORGANIZATION";"ABC";1.0
14098;"ORGANIZATION";"wtnz";"O";"be affiliate of";"PERSON";"Fox";1.0
14099;"ORGANIZATION";"WBXX";"O";"be affiliate of";"ORGANIZATION";"CW";1.0
14100;"ORGANIZATION";"wuot";"O";"be station of";"ORGANIZATION";"National Public Radio";1.0
14101;"PERSON";"Cormac McCarthy";"O";"be by";"LOCATION";"Knoxville";1.0
14102;"PERSON";"Evelyn Hazen";"O";"be between";"LOCATION";"Knoxville";1.0
14103;"LOCATION";"Knoxville";"O";"have";"LOCATION";"West Town mall";1.0
14104;"PERSON";"Steve Earle";"O";"refer to";"LOCATION";"Knoxville";1.0
14105;"ORGANIZATION";"Knoxville Transportation Authority";"O";"to representative be";"PERSON";"Daniel Brown";1.0
14106;"ORGANIZATION";"University of Tennessee";"O";"be at";"LOCATION";"Knoxville";1.0
14107;"LOCATION";"Pellissippi Parkway";"O";"be in";"LOCATION";"Knox County";1.0
14108;"ORGANIZATION";"College";"O";"be";"PERSON";"black";1.0
14109;"ORGANIZATION";"Virginia College";"O";"offer career program in";"LOCATION";"Knoxville";1.0
14110;"LOCATION";"Broadway";"O";"be in";"LOCATION";"North Knoxville";1.0
14111;"LOCATION";"Chapman Highway";"O";"be in";"LOCATION";"South Knoxville";1.0
14112;"ORGANIZATION";"MKAA";"O";"also own";"LOCATION";"downtown island airport";1.0
14113;"LOCATION";"Tyson Park";"O";"be near";"LOCATION";"Knoxville";1.0
14114;"ORGANIZATION";"TVA";"O";"to";"ORGANIZATION";"Bull Run Fossil Plant";1.0
14115;"ORGANIZATION";"Holston River railroad";"O";"be subsidiary of";"LOCATION";"Gulf Railways";1.0
14116;"LOCATION";"Gulf of Mexico";"O";"be via";"LOCATION";"Tennessee River";1.0
14117;"LOCATION";"South Korea";"O";"see national register in";"LOCATION";"Knox County";1.0
14118;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14119;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14120;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14121;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14122;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14123;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14124;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14125;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14126;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14127;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14128;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14129;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14130;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14131;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14132;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14133;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14134;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14135;"ORGANIZATION";"Knoxville Book of Lists";"ORGANIZATION";"of book be";"ORGANIZATION";"Knoxville News Sentinel";1.0
14136;"LOCATION";"Pickwick landing dam";"O";"be in";"LOCATION";"Hardin County";1.0
14137;"PERSON";"Jim Strickland";"O";"be in";"LOCATION";"Tennessee";1.0
14138;"LOCATION";"Tennessee State";"O";"place on";"LOCATION";"Tennessee River Populated";1.0
14139;"ORGANIZATION";"Texas City College Station";"O";"be home of";"ORGANIZATION";"Texas A&M University";1.0
14140;"ORGANIZATION";"City Council Council";"O";"be • of";"PERSON";"Karl Mooney";1.0
14141;"LOCATION";"Houston";"O";"be of";"LOCATION";"Austin";1.0
14142;"ORGANIZATION";"Texas Department";"O";"operate";"ORGANIZATION";"Bryan District Parole Office in College Station";1.0
14143;"ORGANIZATION";"United States Postal Service";"O";"operate";"ORGANIZATION";"College Station";1.0
14144;"LOCATION";"Wolf Pen Creek";"O";"be in";"LOCATION";"College Station Wolf Pen Creek District";1.0
14145;"ORGANIZATION";"art Council";"O";"be of";"LOCATION";"Brazos Valley";1.0
14146;"ORGANIZATION";"City Council";"O";"annex";"PERSON";"Wellborn";1.0
14147;"ORGANIZATION";"Texas A&M Transportation Services";"O";"provide bus transportation throughout";"ORGANIZATION";"College Station";1.0
14148;"ORGANIZATION";"KBTX";"O";"be affiliate of";"ORGANIZATION";"CBS";1.0
14149;"ORGANIZATION";"KAMU";"O";"be affiliate of";"ORGANIZATION";"PBS";1.0
14150;"PERSON";"Seth McKinney";"O";"be at";"ORGANIZATION";"Texas A&M University";1.0
14151;"ORGANIZATION";"Crossfit Aggieland in College";"ORGANIZATION";"be in";"PERSON";"Gary Clayton Anderson";1.0
14152;"ORGANIZATION";"son of College Station";"ORGANIZATION";"be of";"PERSON";"Nancy Berry Norman Borlaug";1.0
14153;"PERSON";"Lyle Lovett";"O";"be of";"ORGANIZATION";"Texas A&M University";1.0
14154;"PERSON";"Thomas Sadoski";"O";"be sitcom modern family of";"ORGANIZATION";"ABC";1.0
14155;"LOCATION";"United States Cities";"O";"be in";"LOCATION";"Brazos County";1.0
14156;"LOCATION";"New Jersey Township Township of Woodbridge Jonathan Singletary Dunham House map of Woodbridge Township";"O";"be in";"LOCATION";"Middlesex County";1.0
14157;"PERSON";"Woodbridge";"O";"be municipality in";"LOCATION";"New Jersey";1.0
14158;"LOCATION";"Historyedit Township";"O";"be oldest original township in";"LOCATION";"New Jersey";1.0
14159;"PERSON";"Charles II";"O";"be of";"LOCATION";"England";1.0
14160;"ORGANIZATION";"Legislature";"O";"be of";"LOCATION";"New Jersey";1.0
14161;"LOCATION";"Newbury";"O";"be of";"PERSON";"Woodbridge";1.0
14162;"ORGANIZATION";"Perth Amboy";"O";"be in";"LOCATION";"Middlesex County";1.0
14163;"PERSON";"Linden";"O";"be in";"LOCATION";"Union County";1.0
14164;"ORGANIZATION";"Township Council";"O";"be legislative body of";"LOCATION";"Woodbridge Township";1.0
14165;"PERSON";"McCormac";"O";"replace";"PERSON";"Frank G";1.0
14166;"ORGANIZATION";"Township Council";"O";"select";"PERSON";"Cory Spillar";1.0
14167;"LOCATION";"New Jersey";"O";"be represent in";"LOCATION";"United States Senate";1.0
14168;"ORGANIZATION";"General Assembly";"O";"be by";"PERSON";"Craig Coughlin";1.0
14169;"LOCATION";"Middlesex County";"O";"be govern by";"ORGANIZATION";"Board of Chosen Freeholders";1.0
14170;"LOCATION";"New Jersey Turnpike";"O";"pass through";"LOCATION";"Woodbridge Township";1.0
14171;"LOCATION";"Driscoll Bridge";"O";"be on";"LOCATION";"Garden State Parkway";1.0
14172;"ORGANIZATION";"General Assembly";"O";"be in";"LOCATION";"New Jersey";1.0
14173;"ORGANIZATION";"Colony of New Plymouth";"O";"be in";"LOCATION";"New England";1.0
14174;"PERSON";"Charles";"O";"be of";"LOCATION";"England";1.0
14175;"PERSON";"John Woodbridge";"O";"be of";"LOCATION";"Newbury";1.0
14176;"LOCATION";"Westfield Garden State Plaza";"O";"be in";"LOCATION";"Paramus";1.0
14177;"ORGANIZATION";"New Jersey School Directory";"O";"be for";"LOCATION";"Woodbridge Township School District";1.0
14178;"PERSON";"Grant";"O";"live in";"LOCATION";"Toms River";1.0
14179;"ORGANIZATION";"Woodbridge High School";"O";"be in";"LOCATION";"Woodbridge";1.0
14180;"ORGANIZATION";"Rutgers";"O";"face";"LOCATION";"Michigan";1.0
14181;"PERSON";"Torres";"O";"be drummer of";"PERSON";"Bon Jovi";1.0
14182;"PERSON";"Scannell";"O";"have";"ORGANIZATION";"New Jersey First Citizens";1.0
14183;"ORGANIZATION";"University";"O";"be in";"LOCATION";"Queens";1.0
14184;"ORGANIZATION";"Woodbridge Township Public Schools Woodbridge Township Public Schools";"O";"be 's";"LOCATION";"Woodbridge Township";1.0
14185;"LOCATION";"Missouri City City";"O";"be of";"LOCATION";"Springfield Hammons Tower";1.0
14186;"PERSON";"Greene";"O";"be counties of";"LOCATION";"United States State Missouri";1.0
14187;"LOCATION";"Springfield";"O";"have";"LOCATION";"Sequiota Park";1.0
14188;"PERSON";"Woodruff";"O";"be of";"LOCATION";"Springfield";1.0
14189;"LOCATION";"United States Numbered Highway";"O";"be in";"LOCATION";"America";1.0
14190;"LOCATION";"Springfield";"O";"be along";"LOCATION";"Kearney Street";1.0
14191;"LOCATION";"Missouri";"O";"be to";"LOCATION";"Halltown";1.0
14192;"LOCATION";"Springfield";"O";"be on";"LOCATION";"Springfield Plateau";1.0
14193;"ORGANIZATION";"National Climatic Data Center";"O";"be at";"ORGANIZATION";"NOAA";1.0
14194;"LOCATION";"Springfield";"O";"be south sherman ave project area spring creek coachlight economyedit of";"LOCATION";"Lakewood Village Mission Hills National Place Parkwest Village Parkwood Survival Quail Creek Ravenwood";1.0
14195;"ORGANIZATION";"Missouri State University";"O";"toward";"LOCATION";"Springfield";1.0
14196;"ORGANIZATION";"Evangel University";"O";"be now know as";"ORGANIZATION";"Evangel University";1.0
14197;"ORGANIZATION";"botanical center";"O";"be at";"LOCATION";"Nathanael Greene/Close Memorial Park";1.0
14198;"PERSON";"Wilson";"O";"have";"ORGANIZATION";"Creek National Battlefield";1.0
14199;"ORGANIZATION";"Springfield Rugby Football Club";"O";"be club in";"LOCATION";"midwestern United States";1.0
14200;"PERSON";"Omar Bradley";"O";"be general of";"ORGANIZATION";"US Army";1.0
14201;"ORGANIZATION";"Creamery Arts Center Dickerson Park Zoo";"O";"be driving tour commercial street historic district the of";"LOCATION";"Springfield";1.0
14202;"ORGANIZATION";"Clarke history museum of Ozarks Scouting Flower Pentecostal Heritage Center Founders Park Gray-Campbell Farmstead history museum";"O";"be on";"ORGANIZATION";"Square Missouri Institute of Natural Science";1.0
14203;"PERSON";"John";"O";"have";"ORGANIZATION";"Episcopal Church trail";1.0
14204;"ORGANIZATION";"Bailey School Bentley House Benton Avenue AME Church Camp Manor Apartments Campbell Avenue Historic District Christ Episcopal Church College";"O";"be shrine mosque ambassador apartments of";"PERSON";"Abou Ben Adhem";1.0
14205;"LOCATION";"US";"O";"now go on";"LOCATION";"James River Freeway";1.0
14206;"LOCATION";"Frisco";"O";"be absorb by";"ORGANIZATION";"Burlington Northern";1.0
14207;"LOCATION";"United States Medical Center";"O";"be for";"LOCATION";"Springfield";1.0
14208;"ORGANIZATION";"coxhealth";"O";"be in";"LOCATION";"Springfield";1.0
14209;"LOCATION";"America";"O";"have";"ORGANIZATION";"Promise Alliance";1.0
14210;"ORGANIZATION";"Milken Institute";"O";"rank";"LOCATION";"Springfield";1.0
14211;"ORGANIZATION";"World Health Organization";"O";"designate";"LOCATION";"Springfield";1.0
14212;"LOCATION";"Queen City";"O";"be of";"LOCATION";"Missouri Ozarks";1.0
14213;"ORGANIZATION";"Springfield Springfield Convention & Visitors Bureau Springfield Area Chamber of Commerce Live";"O";"be in";"LOCATION";"Springfield";1.0
14214;"ORGANIZATION";"Sanborn Maps of Missouri Collection";"O";"be at";"ORGANIZATION";"University of Missouri downtown Springfield";1.0
14215;"LOCATION";"Springfield";"O";"be ‡ rogersville ‡ of";"LOCATION";"Springfield Cities Ash Grove Battlefield Fair Grove Republic";1.0
14216;"ORGANIZATION";"Columbia Jefferson City Joplin Kansas City Springfield St";"O";"be area of";"LOCATION";"Francois Mountains Westplex Metro";1.0
14217;"LOCATION";"Missouri Cities";"O";"be in";"LOCATION";"Christian County";1.0
14218;"ORGANIZATION";"Missouri Cities";"O";"be in";"LOCATION";"Greene County";1.0
14219;"ORGANIZATION";"California Location";"O";"be in";"LOCATION";"United States";1.0
14220;"PERSON";"Pio Pico";"O";"be governor of";"LOCATION";"California";1.0
14221;"PERSON";"Maria Estudillo";"O";"be wife of";"PERSON";"Don Miguel Pedrorena";1.0
14222;"PERSON";"Isaac Lankershim";"O";"be land developer of";"LOCATION";"Los Angeles";1.0
14223;"PERSON";"Chase";"O";"receive from";"LOCATION";"Lankershim";1.0
14224;"LOCATION";"Economyedit Parkway Plaza";"O";"be located in";"LOCATION";"El Cajon";1.0
14225;"PERSON";"Bob Boone";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14226;"PERSON";"Bret Boone";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14227;"PERSON";"Tony Clark";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14228;"PERSON";"Kevin Correia";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14229;"PERSON";"William John Cox";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14230;"PERSON";"Amy Finley";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14231;"PERSON";"Geoff Geary";"O";"be on";"ORGANIZATION";"Food Network Channel";1.0
14232;"PERSON";"Brian Giles";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14233;"PERSON";"a.j";"O";"be player of";"ORGANIZATION";"Minor League Baseball";1.0
14234;"PERSON";"Ryan Hansen";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14235;"PERSON";"David Lee";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14236;"PERSON";"Brian Sipe";"O";"be magazine of";"ORGANIZATION";"Playboy";1.0
14237;"PERSON";"Shane Spencer";"O";"be football player of";"ORGANIZATION";"NFL";1.0
14238;"PERSON";"Tommy Vardell";"O";"be player of";"ORGANIZATION";"Major League Baseball";1.0
14239;"PERSON";"Katie Wilkins";"O";"be driver of";"ORGANIZATION";"NASCAR";1.0
14240;"PERSON";"James Wong";"O";"be volleyball player of";"ORGANIZATION";"USA Olympic";1.0
14241;"LOCATION";"Chollas Creek Mission Bay Otay River San Diego Bay San Diego River San Luis Rey River Santa Margarita River San Mateo Creek";"LOCATION";"be of";"LOCATION";"Sweetwater River Tijuana River Regions East County North County City of San Diego South Bay Parks";1.0
14242;"PERSON";"Eric Garcetti";"O";"be in";"LOCATION";"California";1.0
14243;"ORGANIZATION";"Washington Everett Location";"O";"be in";"LOCATION";"United States";1.0
14244;"ORGANIZATION";"Lincoln";"O";"be homeport in";"LOCATION";"Everett";1.0
14245;"PERSON";"Xfinity Arena";"O";"open";"PERSON";"Everett";1.0
14246;"PERSON";"Hill";"O";"continue railroad to";"LOCATION";"Seattle";1.0
14247;"PERSON";"McDougall";"O";"have";"PERSON";"Charles W";1.0
14248;"LOCATION";"Xfinity Arena";"O";"be at";"LOCATION";"Everett";1.0
14249;"LOCATION";"Broadway";"O";"be to";"LOCATION";"Grand Avenue";1.0
14250;"PERSON";"Jackson";"O";"be on";"LOCATION";"Grand Avenue";1.0
14251;"PERSON";"Everett";"O";"of";"LOCATION";"Port Gardner Wharf";1.0
14252;"LOCATION";"Forest Parkedit Forest Park";"O";"be public park in";"LOCATION";"Everett";1.0
14253;"PERSON";"Toymaker Funko";"O";"be headquarter in";"LOCATION";"Everett";1.0
14254;"PERSON";"Everett";"O";"be regional medical center of";"LOCATION";"Providence";1.0
14255;"ORGANIZATION";"Herald";"O";"publish";"ORGANIZATION";"Herald Business Journal";1.0
14256;"PERSON";"Everett AquaSox";"O";"be affiliate of";"ORGANIZATION";"Seattle Mariner";1.0
14257;"LOCATION";"Schack Art Center";"O";"be name for";"PERSON";"John Schack";1.0
14258;"PERSON";"Everett";"O";"be connect with";"LOCATION";"Seattle";1.0
14259;"LOCATION";"Snohomish County";"O";"operate";"LOCATION";"Paine Field";1.0
14260;"PERSON";"David Marston Clough";"O";"be state legislator of";"LOCATION";"Washington";1.0
14261;"PERSON";"Mike Price";"O";"be capitals of";"LOCATION";"Washington";1.0
14262;"PERSON";"Travis Snider";"O";"be outfielder of";"ORGANIZATION";"MLB";1.0
14263;"PERSON";"Earl Torgeson";"O";"be outfielder of";"ORGANIZATION";"MLB";1.0
14264;"LOCATION";"Seattle";"O";"be alsoedit of";"ORGANIZATION";"first Presbyterian Church First Presbyterian Church Public Art Old County courthouse War Memorial Armed Forces Memorial downtown Kimberly-Clark Paper Plant Naval Station Everett Everett Marina see";1.0
14265;"ORGANIZATION";"FBI";"ORGANIZATION";"release crime statistics for";"ORGANIZATION";"Washington State";0.6090671918345536
14266;"ORGANIZATION";"FBI";"ORGANIZATION";"release crime statistics for";"ORGANIZATION";"Washington State";0.6090671918345536
14267;"PERSON";"Scott North";"O";"be ^ of";"ORGANIZATION";"Los Angeles Times";1.0
14268;"ORGANIZATION";"Wikivoyage City of Everett Official Website Everett Public Library Website Port";"O";"be of";"PERSON";"Everett Everett";1.0
14269;"LOCATION";"Washington";"O";"be at";"ORGANIZATION";"DMOZ";1.0
14270;"LOCATION";"Bremerton Mount Vernon Oak Harbor Silverdale Anacortes Shelton Olympia Central";"O";"be city of";"LOCATION";"Seattle Tacoma Bellevue Everett Outer";1.0
14271;"LOCATION";"Lakeland City downtown Lakeland Location";"O";"be in";"LOCATION";"Polk County";1.0
14272;"LOCATION";"China Lakeland";"O";"be city in";"LOCATION";"Polk County";1.0
14273;"LOCATION";"Lakeland";"O";"be principal city of";"LOCATION";"Lakeland";1.0
14274;"PERSON";"Acton";"O";"part of";"LOCATION";"Lakeland";1.0
